question,question_id,question_type,answer,focus,id,source,url,cui,semanticType,semanticGroup
What causes Abdominal pain - children under age 12 ?,0000017-3,causes,"Your child could have abdominal pain for many reasons. It can be hard to know what is going on when your child has abdominal pain. Most of the time, there is nothing seriously wrong. But sometimes, it can be a sign that there is something serious and your child needs medical care. Your child most likely is having abdominal pain from something that is not life threatening. For example, your child may have: Air swallowing, Abdominal migraine, Colic,  Constipation , Gas, Food allergy or  intolerance , Food poisoning, Heartburn or acid reflux, Ingesting grass or plants, Mononucleosis (""mono""), Stomach flu, Strep throat, Pain caused by anxiety or depression ,  Your child may have something more serious if the pain does not get better in 24 hours, gets worse or gets more frequent. Abdominal pain can be a sign of: Accidental poisoning ,  Appendicitis , Gallstones, Hernia or other  bowel twisting, blockage, or obstruction , Inflammatory bowel disease (Crohn disease or ulcerative colitis), Intussusception, caused by part of the intestine being pulled inward into itself, Pregnancy, Sickle cell disease crisis, Stomach ulcer, Swallowed foreign bodies, especially coins or other solid objects, Torsion (twisting) of the ovary, Torsion (twisting) of the testicle, Tumor or cancer, Unusual inherited metabolic disorders (such as abnormal accumulation of protein and sugar breakdown products), Urinary tract infection , ",Abdominal pain - children under age 12,0000017,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007504.htm,C0000737,T184,Disorders
What to do for Abdominal pain - children under age 12 ?,0000017-4,considerations,"When your child complains of abdominal pain, see if they can describe it to you. Here are different kinds of pain: Generalized pain or pain over more than half of the belly. Your child can have this kind of pain when they have a stomach virus, indigestion, gas, or when they become constipated., Cramp-like pain is likely to be due to gas and bloating. It is often followed by diarrhea. It is usually not serious., Colicky pain is pain that comes in waves, usually starts and ends suddenly, and is often severe., Localized pain is pain in only one area of the belly. Your child may be having problems with their appendix, gallbladder, a hernia (twisted bowel), ovary, testicles, or stomach (ulcers). ,  If you have an infant or toddler, your child depends on you seeing that they are in pain. Suspect abdominal pain if your child is: More fussy than usual, Drawing their legs up toward the belly, Eating poorly , ",Abdominal pain - children under age 12,0000017,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007504.htm,C0000737,T184,Disorders
Do I need to see a doctor for Abdominal pain - children under age 12 ?,0000017-5,when to contact a medical professional,"Contact your provider if the abdominal pain does not go away in 24 hours. Seek medical help right away or call your local emergency number (such as 911) if your child: Is a baby younger than 3 months and has diarrhea or vomiting, Is currently being treated for cancer, Is unable to pass stool, especially if your child is also vomiting, Is vomiting blood or has blood in the stool (especially if the blood is maroon or a dark, tarry black color), Has sudden, sharp abdominal pain, Has a rigid, hard belly, Has had a recent injury to the abdomen, Is having trouble breathing,  Contact your provider if your child has: Abdominal pain that lasts 1 week or longer, even if it comes and goes., Abdominal pain that does not improve in 24 hours. Contact your provider if it is getting more severe and frequent, or if your child is nauseous and vomiting with it., A burning sensation during urination., Diarrhea for more than 2 days., Vomiting for more than 12 hours., Fever over 100.4°F (38°C)., Poor appetite for more than 2 days., Unexplained weight loss., ",Abdominal pain - children under age 12,0000017,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007504.htm,C0000737,T184,Disorders
What is the outlook for Abdominal pain - children under age 12 ?,0000017-6,outlook,No information found.,Abdominal pain - children under age 12,0000017,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007504.htm,C0000737,T184,Disorders
Do you have information about Abdominal radiation - discharge,0000018-1,information,"When you have radiation treatment for cancer, your body goes through changes. Follow your health care provider's instructions on how to care for yourself at home. Use the information below as a reminder.",Abdominal radiation - discharge,0000018,ADAM,https://www.nlm.nih.gov/medlineplus/ency/patientinstructions/000054.htm,,,
What is (are) Abdominal rigidity ?,0000019-1,information,"Abdominal rigidity is stiffness of the muscles in the belly area, which can be felt when touched or pressed.",Abdominal rigidity,0000019,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003136.htm,C0159066,T184,Disorders
What to do for Abdominal rigidity ?,0000019-2,considerations,"When there is a sore area inside the belly or abdomen, the pain will often get worse when a hand presses against your belly area. Your fear or nervousness about being touched (palpated) may cause your abdominal muscles to stiffen, but there should be no pain. If you have pain when you are touched and you tighten the muscles to guard against more pain, it is more likely caused by a physical condition inside your body. The condition may affect one or both sides of your body. Abdominal rigidity may occur with: Abdominal tenderness ,  Nausea , Pain,  Swelling ,  Vomiting , ",Abdominal rigidity,0000019,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003136.htm,C0159066,T184,Disorders
What causes Abdominal rigidity ?,0000019-3,causes,"Causes can include: Abscess inside the abdomen ,  Appendicitis ,  Cholecystitis  caused by gallstones, Hole that develops through the entire wall of the stomach, small intestine, large bowel, or gallbladder ( gastrointestinal perforation ), Injury to the abdomen,  Peritonitis , ",Abdominal rigidity,0000019,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003136.htm,C0159066,T184,Disorders
Do I need to see a doctor for Abdominal rigidity ?,0000019-4,when to contact a medical professional,Get medical care right away if you have pain when the belly is gently pressed and then released. ,Abdominal rigidity,0000019,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003136.htm,C0159066,T184,Disorders
What is the outlook for Abdominal rigidity ?,0000019-5,outlook,No information found.,Abdominal rigidity,0000019,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003136.htm,C0159066,T184,Disorders
Do you have information about Abdominal sounds,0000020-1,information,Abdominal sounds are the noises made by the intestines.,Abdominal sounds,0000020,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003137.htm,,,
Do you have information about Abdominal tap,0000021-1,information,An abdominal tap is used to remove fluid from the area between the belly wall and the spine. This space is called the abdominal cavity or peritoneal cavity.,Abdominal tap,0000021,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003896.htm,,,
Do you have information about Abdominal thrusts,0000022-1,information,"Choking is when someone is having a very hard time breathing because food, a toy, or other object is blocking the throat or windpipe (airway). A choking person's airway may be blocked so that not enough oxygen reaches the lungs. Without oxygen, brain damage can occur in as little as 4 to 6 minutes. Rapid first aid for choking can save a person's life. Abdominal thrusts is an emergency technique to help clear someone's airway. The procedure is done on someone who is  choking and also conscious ., Most experts do not recommend abdominal thrusts for infants less than 1 year old., You can also perform the maneuver on  yourself ., ",Abdominal thrusts,0000022,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000047.htm,,,
Do you have information about Abdominal ultrasound,0000023-1,information,"Abdominal  ultrasound  is a type of imaging test. It is used to look at organs in the abdomen, including the liver, gallbladder, spleen, pancreas, and kidneys. The blood vessels that lead to some of these organs, such as the inferior vena cava and aorta, can also be examined with ultrasound.",Abdominal ultrasound,0000023,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003777.htm,,,
What is (are) Abdominal wall fat pad biopsy ?,0000024-1,information,An abdominal wall fat pad  biopsy  is the removal of a small part of the abdominal wall fat pad for laboratory study of the tissue.,Abdominal wall fat pad biopsy,0000024,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003841.htm,C0154270,T033,Disorders
Who is at risk for Abdominal wall fat pad biopsy? ?,0000024-8,susceptibility,No information found.,Abdominal wall fat pad biopsy,0000024,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003841.htm,C0154270,T033,Disorders
Do you have information about Abdominal wall surgery,0000025-1,information,"Abdominal wall surgery is a procedure that improves the appearance of flabby, stretched-out abdominal (belly) muscles and skin. It is also called a tummy tuck. It can range from a simple mini-tummy tuck to more extensive surgery. Abdominal wall surgery is not the same as  liposuction , which is another way to remove fat. But, abdominal wall surgery is sometimes combined with liposuction.",Abdominal wall surgery,0000025,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/002978.htm,,,
Do you have information about Abdominal x-ray,0000026-1,information,"An abdominal x-ray is an imaging test to look at organs and structures in the abdomen. Organs include the liver, spleen, stomach, and intestines. When the test is done to look at the bladder and kidney structures, it is called a KUB (kidneys, ureters, bladder) x-ray.",Abdominal x-ray,0000026,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003815.htm,,,
What is (are) ABO incompatibility ?,0000027-1,information,"A, B, AB, and O are the 4 major blood types. The types are based on small substances (molecules) on the surface of the blood cells. When people who have one blood type receive blood from someone with a different blood type, it may cause their immune system to react. This is called ABO incompatibility. Due to modern testing techniques, this problem is very rare.",ABO incompatibility,0000027,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001306.htm,C0238580,T047,Disorders
What causes ABO incompatibility ?,0000027-2,causes,"The different blood types are: Type A, Type B, Type AB, Type O ,  People who have one blood type may form proteins ( antibodies ) that cause their immune system to react against one or more of the other blood types.  Being exposed to another type of blood can cause a reaction. This is important when someone needs to receive a blood transfusion or have an organ transplant. The blood types must be compatible to avoid an ABO incompatibility reaction. For example: People with type A blood will react against type B or type AB blood., People with type B blood will react against type A or type AB blood., People with type O blood will react against type A, type B, or type AB blood., People with type AB blood will not react against type A, type B, type AB, or type O blood. ,  Type O blood does not cause an immune response when it is given to people with type A, type B, or type AB blood. This is why type O blood cells can be given to people of any blood type. People with type O blood are called universal donors. But people with type O can only receive type O blood. Both blood and plasma transfusions must be matched to avoid an immune reaction. Before anyone receives blood, both the blood and the person receiving it are tested carefully to avoid a reaction. Usually, a reaction occurs because of a clerical error causing someone to receive incompatible blood.",ABO incompatibility,0000027,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001306.htm,C0238580,T047,Disorders
